id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1364322134412193796,1363975616639418370,2021-02-23 16:11:59 EST,2021-02-23,16:11:59,-0500,107090979,song_title,Flourish gratitude,,"@orncgreenwich Such a sin - so much of what so-called 'Cancel culture' is culling amongst some of the grievances - Is the quality, Admiral Lord Nelson &amp; his column in Trafalgar Square, included are Britain's GREATEST heroes - Narrow-minded not yet fully MATURED are now directing UK's CHRONICLES",en,[],[],[],0,0,0,[],[],https://twitter.com/song_title/status/1364322134412193796,False,,0,,,,,,,,"[{'screen_name': 'orncgreenwich', 'name': 'Old Royal Naval College', 'id': '359916429'}]",,,,
1364322029873344512,1364291894822461442,2021-02-23 16:11:34 EST,2021-02-23,16:11:34,-0500,58221484,hawaiinsunset,Anna Raike,,@SergioMarBel Exhibit A - Republicans and cancel culture.,en,[],[],[],0,0,0,[],[],https://twitter.com/Hawaiinsunset/status/1364322029873344512,False,,0,,,,,,,,"[{'screen_name': 'SergioMarBel', 'name': 'Sergio Martínez-Beltrán', 'id': '410371328'}]",,,,
1364321994137829376,1364247748523008000,2021-02-23 16:11:25 EST,2021-02-23,16:11:25,-0500,18795132,juliendelrio,Julien Del Rio,,"@naholyr @bdunogier Si une demande justifiée de retrait d'emoji qui se transforme en thread mensonger sur le devfest et le féminisme.  Chercher à discréditer le devfest pour des propos sans lien mais avec lesquels on est pas d'accord, c'est un exemple de cancel culture.",fr,[],[],[],0,0,0,[],[],https://twitter.com/JulienDelRio/status/1364321994137829376,False,,0,,,,,,,,"[{'screen_name': 'naholyr', 'name': 'Nicolas 🤦 Chambrier', 'id': '35705169'}, {'screen_name': 'bdunogier', 'name': 'BD', 'id': '19900960'}]",,,,
1364321983668879360,1364321983668879360,2021-02-23 16:11:23 EST,2021-02-23,16:11:23,-0500,874647036322250752,searchingdead,Alexandria Bracanovich 🌹,,"If I never hear the term cancel culture again I would be totally ok with that. Yes, I recognize the irony of adding that as a hashtag.  #CancelCulture  https://t.co/RDI4xWpewc",en,[],['https://youtu.be/M53mrTU3z8w'],[],0,0,0,['cancelculture'],[],https://twitter.com/searchingdead/status/1364321983668879360,False,,0,,,,,,,,[],,,,
1364321980707704833,1364321980707704833,2021-02-23 16:11:22 EST,2021-02-23,16:11:22,-0500,2329697455,tabali_tigi,Tabali Tigi,,cancel culture = you can't be fucking xenophobic anymore without the public calling you on it,en,[],[],[],0,0,0,[],[],https://twitter.com/tabali_tigi/status/1364321980707704833,False,,0,,,,,,,,[],,,,
1364321927070851075,1364285667077947396,2021-02-23 16:11:09 EST,2021-02-23,16:11:09,-0500,618449062,reneestlouis,Trillian Astra,,"@PaulBaileyforTN Hey, look, it's that cancel culture y'all are always crying about. And you're the ones pushing it.",en,[],[],[],0,0,0,[],[],https://twitter.com/ReneeStLouis/status/1364321927070851075,False,,0,,,,,,,,"[{'screen_name': 'PaulBaileyforTN', 'name': 'Sen. Paul Bailey', 'id': '1374767702'}]",,,,
1364321909060628481,1364321105348026372,2021-02-23 16:11:05 EST,2021-02-23,16:11:05,-0500,1364308483223539713,pepejustice,Chief Justice Pepe,,lots more where this came from. This is only the beginning. Cancel culture will not ruin the institution that produces so many great leaders.,en,[],[],[],0,0,0,[],[],https://twitter.com/PepeJustice/status/1364321909060628481,False,,0,,,,,,,,[],,,,
1364321898394488834,1364319544714616848,2021-02-23 16:11:03 EST,2021-02-23,16:11:03,-0500,4085523633,mbachustephanie,Nneoma,,@Jollz I can talk about cancel culture 😩,en,[],[],[],0,0,0,[],[],https://twitter.com/Mbachustephanie/status/1364321898394488834,False,,0,,,,,,,,"[{'screen_name': 'Jollz', 'name': 'Jola', 'id': '135283066'}]",,,,
1364321853674844164,1364321853674844164,2021-02-23 16:10:52 EST,2021-02-23,16:10:52,-0500,2329697455,tabali_tigi,Tabali Tigi,,"cancel culture doesn't fucking exist...it's some shit people use as a shield to protect racist, xenophobic, homophobic, transphobic, islamophobic, anti-semitic, anti-indigenous, anti-asian, anti-anything that is not white patriarchy from public criticism or accountability...",en,[],[],[],0,0,0,[],[],https://twitter.com/tabali_tigi/status/1364321853674844164,False,,0,,,,,,,,[],,,,
1364321836813737989,1364318351581999104,2021-02-23 16:10:48 EST,2021-02-23,16:10:48,-0500,375062937,kingofchaosnyc,“The King of Chaos” Logan Black,,@AvistaVarlowe I say this all the time. The world owes her an apology. She was an ACTUAL victim of “cancel culture”,en,[],[],[],0,0,0,[],[],https://twitter.com/KingOfChaosNYC/status/1364321836813737989,False,,0,,,,,,,,"[{'screen_name': 'AvistaVarlowe', 'name': 'BAELian Varlowe', 'id': '971914687288872960'}]",,,,
1364321824671227906,1364273698648190979,2021-02-23 16:10:45 EST,2021-02-23,16:10:45,-0500,1359794413644439553,jimtk1975,Jono,,@Timcast Cancel culture will cancel anyone or anything that gets in the way of their ultimate goal which is the cancellation of western civilisation itself. The logic of repressive tolerance only victims (minority groups) can be weaponized to achieve that.  I AM @ginacarano (IAMSPARTACUS),en,"[{'screen_name': 'ginacarano', 'name': 'gina carano 🕯', 'id': '46671731'}]",[],[],0,0,0,[],[],https://twitter.com/jimtk1975/status/1364321824671227906,False,,0,,,,,,,,"[{'screen_name': 'Timcast', 'name': 'Tim Pool', 'id': '27000730'}]",,,,
1364321711475326983,1364294661423190021,2021-02-23 16:10:18 EST,2021-02-23,16:10:18,-0500,1337591258852831235,femboy_drip,drip moment 🏳️‍🌈,,"@DanteRavioli same, I absolutely HATE cancel culture because of how toxic it is, but this is the person that deserves everything that comes to him",en,[],[],[],0,0,0,[],[],https://twitter.com/femboy_drip/status/1364321711475326983,False,,0,,,,,,,,"[{'screen_name': 'DanteRavioli', 'name': 'Dante Ravioli', 'id': '1113533305939484674'}]",,,,
1364321615564079104,1364307867185131525,2021-02-23 16:09:55 EST,2021-02-23,16:09:55,-0500,862512319565144064,doglog_,DogLog,,"@manfred_420 @KFCBarstool The lecturing here is insane. The amount of control, and authoritarian hive mindedness here on Twitter is unlike any social phenomena that’s ever occurred. Cancel culture, wokeness, SJW, BLM, whatever else I’m missing. It’s an unconscious recreation of 1984 to perfection.",en,[],[],[],0,0,0,[],[],https://twitter.com/DogLog_/status/1364321615564079104,False,,0,,,,,,,,"[{'screen_name': 'manfred_420', 'name': 'Manfredo', 'id': '1361534228882726914'}, {'screen_name': 'KFCBarstool', 'name': 'KFC', 'id': '119758732'}]",,,,
1364321599701270532,1364291894822461442,2021-02-23 16:09:51 EST,2021-02-23,16:09:51,-0500,57116701,radicalreporter,🇺🇸Radical Reporter🇺🇸,,@SergioMarBel @stphnfwlr Shouldn’t you say it’s #CancelCulture news?,en,[],[],[],0,0,0,['cancelculture'],[],https://twitter.com/radicalreporter/status/1364321599701270532,False,,0,,,,,,,,"[{'screen_name': 'SergioMarBel', 'name': 'Sergio Martínez-Beltrán', 'id': '410371328'}, {'screen_name': 'stphnfwlr', 'name': 'stephen fowler', 'id': '438843965'}]",,,,
1364321593082716166,1354593926267727874,2021-02-23 16:09:50 EST,2021-02-23,16:09:50,-0500,1224624517760405504,james07370640,Bond747747,,@FoxNews @NancyRo20526355 Cancel culture is bs to me. I have live 6 decades and history was white washed thru my early education years . This is a bs that right came up with in my opinion. Prove me wrong ?,en,[],[],[],0,0,0,[],[],https://twitter.com/james07370640/status/1364321593082716166,False,,0,,,,,,,,"[{'screen_name': 'FoxNews', 'name': 'Fox News', 'id': '1367531'}, {'screen_name': 'NancyRo20526355', 'name': 'Nancy Robert', 'id': '1354593712542724097'}]",,,,
1364321585235173379,1364321585235173379,2021-02-23 16:09:48 EST,2021-02-23,16:09:48,-0500,1052544300532342784,maggieethornton,Margaret Thornton,,Cancel culture actually is out of control.,en,[],[],[],0,1,4,[],[],https://twitter.com/MaggieEThornton/status/1364321585235173379,False,https://twitter.com/SergioMarBel/status/1364291894822461442,0,,,,,,,,[],,,,
1364321575865118720,1364314618114490368,2021-02-23 16:09:46 EST,2021-02-23,16:09:46,-0500,960646526748983296,ward3toronto,KeepThemHonest,,@PeterWader @candies2639 Sounds like cancel culture to me.,en,[],[],[],1,0,1,[],[],https://twitter.com/Ward3Toronto/status/1364321575865118720,False,,0,,,,,,,,"[{'screen_name': 'PeterWader', 'name': 'Peter Wader', 'id': '1716992293'}, {'screen_name': 'candies2639', 'name': 'candacemariecooper', 'id': '799718923541291008'}]",,,,
1364321516880465921,1363247236562509825,2021-02-23 16:09:32 EST,2021-02-23,16:09:32,-0500,1091481934662795265,dudes107,dudes107(Back),,"@sandthebeach @Rael_ForkE @feel_the_Musica -cancel culture as being Sexist, or Racist, or anything else(A friend of mine sent me a Suicide note for the same paranoias. She’s alive and well, so I’m keeping her anonymous for her own safety). What started with getting Bullied over Pearlina, culminated in paranoia that the-",en,[],[],[],1,0,0,[],[],https://twitter.com/dudes107/status/1364321516880465921,False,,0,,,,,,,,"[{'screen_name': 'sandthebeach', 'name': 'sand', 'id': '1364303403812282368'}, {'screen_name': 'Rael_ForkE', 'name': 'Rael ForkE', 'id': '767492453444177920'}, {'screen_name': 'feel_the_Musica', 'name': 'SPLATOON THR33!!!!!!', 'id': '1015250253212200960'}]",,,,
1364321471888302084,1364247748523008000,2021-02-23 16:09:21 EST,2021-02-23,16:09:21,-0500,35705169,naholyr,Nicolas 🤦 Chambrier,,"@JulienDelRio @bdunogier La cancel culture? Mais ça va pas bien quand-même, y a genre pas un début de rapport 🤔",fr,[],[],[],1,0,0,[],[],https://twitter.com/naholyr/status/1364321471888302084,False,,0,,,,,,,,"[{'screen_name': 'JulienDelRio', 'name': 'Julien Del Rio', 'id': '18795132'}, {'screen_name': 'bdunogier', 'name': 'BD', 'id': '19900960'}]",,,,
1364321426455605256,1364317074621874179,2021-02-23 16:09:10 EST,2021-02-23,16:09:10,-0500,221322255,thew3rewolf,proletariat w3rewolf,,@maxharris9 He had also been dead for decades my guy. Lol this all started because your trying to label my fucking meme twitter account as nazi adjacent you weird fuck. Sorry you got so offended by a fucking big brain meme.  Cancel culture reeeeeeee,en,[],[],[],0,0,0,[],[],https://twitter.com/TheW3REWOLF/status/1364321426455605256,False,,0,,,,,,,,"[{'screen_name': 'maxharris9', 'name': 'Max Harris', 'id': '463435416'}]",,,,
1364321396168527884,1364321396168527884,2021-02-23 16:09:03 EST,2021-02-23,16:09:03,-0500,1338598854053269507,tht1bitch1,Kitty Croft,,So let me get this straight... this generation and its “cancel culture” wants to “cancel Eminem” for his lyrics about setting the house on fire in “love the way you lie”? 😂 If you think Eminem should be canceled for that lyric ALONE- then... please SIT THE FUCK DOWN!!,en,[],[],[],1,0,0,[],[],https://twitter.com/tht1bitch1/status/1364321396168527884,False,,0,,,,,,,,[],,,,
1364321388258017284,1364042675159236608,2021-02-23 16:09:01 EST,2021-02-23,16:09:01,-0500,1103832402,annemarieh57,AnneMarie Heffernan,,@Goss30Goss @JoeManchinWV Lets do some cancel culture on this guy....he's a republican nothing more nothing less,en,[],[],[],0,0,0,[],[],https://twitter.com/annemarieh57/status/1364321388258017284,False,,0,,,,,,,,"[{'screen_name': 'Goss30Goss', 'name': 'Andrew Goss 👊USAF👊', 'id': '2869858477'}, {'screen_name': 'JoeManchinWV', 'name': 'Joe Manchin', 'id': '113355380'}]",,,,
1364321309144928256,1364321309144928256,2021-02-23 16:08:42 EST,2021-02-23,16:08:42,-0500,1299089280422170624,pimpy15941740,Pimpy,,Biden's energy partners are.. um bad for Americans - the stupidity of cancel culture   https://t.co/RW4aWSK647,en,[],['https://www.youtube.com/watch?v=Y-q5VMAOVtY&feature=youtu.be&ab_channel=TheHiddenThingsinFrontofYourEyes'],[],0,0,1,[],[],https://twitter.com/Pimpy15941740/status/1364321309144928256,False,,0,,,,,,,,[],,,,
1364321267973775365,1364321267973775365,2021-02-23 16:08:32 EST,2021-02-23,16:08:32,-0500,1346606456846606337,seb0001073709,seb2000,,"MrBeast or at least whoever manages his channel took down videos with Miniladd (a pedophile) for a while, but now their back up after Miniladd posted a video addressing what he did where he didn't even apologize. #MrBeast  #CancelCulture #Cancel",en,[],[],[],1,0,0,"['mrbeast', 'cancelculture', 'cancel']",[],https://twitter.com/seb0001073709/status/1364321267973775365,False,,0,,,,,,,,[],,,,
1364321228073410563,1364321228073410563,2021-02-23 16:08:23 EST,2021-02-23,16:08:23,-0500,946828078105456645,s_robi21,angryman05,,Fuck cancel culture😎,en,[],[],[],0,0,0,[],[],https://twitter.com/s_robi21/status/1364321228073410563,False,,0,,,,,,,,[],,,,
1364321121781362688,1364253636994473990,2021-02-23 16:07:57 EST,2021-02-23,16:07:57,-0500,2329697455,tabali_tigi,Tabali Tigi,,"@Kylestevie1 ""cancel culture"" doesn't fucking exist...it's some shit people are trying to use as a shield for hateful behavior...",en,[],[],[],0,0,0,[],[],https://twitter.com/tabali_tigi/status/1364321121781362688,False,,0,,,,,,,,"[{'screen_name': 'Kylestevie1', 'name': 'Kyle Stevie', 'id': '716354456389042177'}]",,,,
1364321107747213313,1364321107747213313,2021-02-23 16:07:54 EST,2021-02-23,16:07:54,-0500,1325970993387540480,theft_world,Grand Theft World,,Loomer: Is the Next Step For Cancel Culture To Drive Certain People From All Society? - Ben Swann  https://t.co/wAsiR4ccjz,en,[],['https://grandtheftworld.com/2021/02/23/loomer-is-the-next-step-for-cancel-culture-to-drive-certain-people-from-all-society-2/'],[],0,0,0,[],[],https://twitter.com/theft_world/status/1364321107747213313,False,,0,,,,,,,,[],,,,
1364321101921288194,1364265491074719744,2021-02-23 16:07:53 EST,2021-02-23,16:07:53,-0500,1354507928095617029,melvilleupdate,Has Melville Tweeted About Trophy Hunting Today?,,"@queenofswords6 @JamesMelville @berniespofforth @ClareEuro @stpiranscross @Francis_Hoar It is, and always has been, about social media engagement, even it does mean faux outrage. Melville has repeatedly complained about ‘cancel culture’ and how Felton wanted people to block him, and now he’s threatening legal action because...you shared a public document???",en,[],[],[],0,0,1,[],[],https://twitter.com/MelvilleUpdate/status/1364321101921288194,False,,0,,,,,,,,"[{'screen_name': 'queenofswords6', 'name': 'Dr Georgina Porter', 'id': '3392859784'}, {'screen_name': 'JamesMelville', 'name': 'James Melville', 'id': '20675681'}, {'screen_name': 'berniespofforth', 'name': ""Bernie's Tweets"", 'id': '755135678422327296'}, {'screen_name': 'ClareEuro', 'name': 'Clare Robinson', 'id': '1139449145691951105'}, {'screen_name': 'stpiranscross', 'name': 'St Pirans Cross', 'id': '801110101'}, {'screen_name': 'Francis_Hoar', 'name': 'Francis Hoar', 'id': '142640919'}]",,,,
1364321047873548292,1364321047873548292,2021-02-23 16:07:40 EST,2021-02-23,16:07:40,-0500,93964759,toulastake,Toula Drimonis,,"“The most visible outrage and exasperation always comes from the ones with the power and the platforms to keep railing against cancel culture, week after week, while never, ever being cancelled.”  https://t.co/1a2KqxmwIK @CultMTL #Quebec #CancelCulture #censorship #FreeSpeech",en,"[{'screen_name': 'cultmtl', 'name': 'cult mtl', 'id': '632687052'}]",['https://cultmtl.com/2021/02/some-white-quebec-media-personalities-love-playing-the-victim-dany-turcotte-wokes/'],[],0,0,3,"['quebec', 'cancelculture', 'censorship', 'freespeech']",[],https://twitter.com/ToulasTake/status/1364321047873548292,False,,0,,,,,,,,[],,,,
1364321044593524739,1364310508971692032,2021-02-23 16:07:39 EST,2021-02-23,16:07:39,-0500,716517700,cingo_84,Waya_11,,@iamSivN Cancel culture makes things soooo HARD 🙆🏾‍♂️🤦🏾‍♂️,en,[],[],[],1,0,0,[],[],https://twitter.com/cingo_84/status/1364321044593524739,False,,0,,,,,,,,"[{'screen_name': 'iamSivN', 'name': 'Siv Ngesi', 'id': '311002833'}]",,,,
1364320885964963841,1364304847579742211,2021-02-23 16:07:01 EST,2021-02-23,16:07:01,-0500,629944866,jarvi32,JJ,,@BradWollack Your career can't withstand the cancel culture folks,en,[],[],[],0,0,0,[],[],https://twitter.com/jarvi32/status/1364320885964963841,False,,0,,,,,,,,"[{'screen_name': 'BradWollack', 'name': 'Brad Wollack', 'id': '23626355'}]",,,,
1364320843808014341,1364320843808014341,2021-02-23 16:06:51 EST,2021-02-23,16:06:51,-0500,1359794413644439553,jimtk1975,Jono,,I have copied and pasted one of my tweets for I believe it to be a valid point of view on todays cancel culture. I pasted it on twitter accounts I follow  respect. #IAMGINICARCANO #IStandWithGinaCarano  #THERebellionHASBEGUN,en,[],[],[],0,1,1,"['iamginicarcano', 'istandwithginacarano', 'therebellionhasbegun']",[],https://twitter.com/jimtk1975/status/1364320843808014341,False,,0,,,,,,,,[],,,,
1364320841752846340,1364133419756654592,2021-02-23 16:06:51 EST,2021-02-23,16:06:51,-0500,1174695073310814208,micropizzakill1,Micropizzakillen 👌🏻,,"@playoff_c @EsemicolonR @MerkDEnglish I think a big reason I despise cancel culture is because they try to circumvent a fundamental principle of liberal democracy, namely the open marketplace of ideas. Instead they win with bullying.",en,[],[],[],1,0,0,[],[],https://twitter.com/Micropizzakill1/status/1364320841752846340,False,,0,,,,,,,,"[{'screen_name': 'playoff_c', 'name': 'cump dump', 'id': '1222964328'}, {'screen_name': 'EsemicolonR', 'name': 'E;R', 'id': '772966352114094081'}, {'screen_name': 'MerkDEnglish', 'name': ""Spooktober (isn't over) After Dark 🎃"", 'id': '522721921'}]",,,,
1364320805597896708,1364291894822461442,2021-02-23 16:06:42 EST,2021-02-23,16:06:42,-0500,418995000,dickius,Werewolf Bar Kochba,,@SergioMarBel Cancel culture out of control,en,[],[],[],0,0,0,[],[],https://twitter.com/dickius/status/1364320805597896708,False,,0,,,,,,,,"[{'screen_name': 'SergioMarBel', 'name': 'Sergio Martínez-Beltrán', 'id': '410371328'}]",,,,
